6.07	2.22025	28.1229
6.08	2.50148	27.0128
6.09	2.7716	25.7621
6.1	3.02923	24.3763
6.11	3.27299	22.8617
6.12	3.50161	21.2252
6.13	3.71386	19.4744
6.14	3.9086	17.6174
6.15	4.08477	15.6631
6.16	4.24141	13.6207
6.17	4.37761	11.5
6.18	4.49261	9.31124
6.19	4.58573	7.06493
6.2	4.65638	4.77207
6.21	4.7041	2.44388
6.22	4.72853	0.0918302
6.23	4.72945	-2.27244
6.24	4.70673	-4.63716
6.25	4.66036	-6.99053
6.26	4.59045	-9.32071
6.27	4.49724	-11.6159
6.28	4.38109	-13.8646
6.29	4.24244	-16.0551
6.3	4.08189	-18.1763
6.31	3.90013	-20.2173
6.32	3.69795	-22.1673
6.33	3.47628	-24.0163
6.34	3.23612	-25.7544
6.35	2.97857	-27.3725
6.36	2.70485	-28.8618
6.37	2.41623	-30.2142
6.38	2.11409	-31.4223
6.39	1.79986	-32.4794
6.4	1.47507	-33.3793
6.41	1.14128	-34.1168
6.42	0.800109	-34.6875
6.43	0.453234	-35.0875
6.44	0.102359	-35.3141
6.45	-0.250782	-35.3653
6.46	-0.604436	-35.2399
6.47	-0.956835	-34.9377
6.48	-1.30621	-34.4593
6.49	-1.65081	-33.8062
6.5	-1.98887	-32.9808
6.51	-2.31867	-31.9864
6.52	-2.63854	-30.827
6.53	-2.94681	-29.5078
6.54	-3.24189	-28.0343
6.55	-3.52223	-26.4134
6.56	-3.78636	-24.6523
6.57	-4.03289	-22.7591
6.58	-4.26048	-20.7427
6.59	-4.4679	-18.6124
6.6	-4.65403	-16.3785
6.61	-4.81781	-14.0515
6.62	-4.95833	-11.6426
6.63	-5.07475	-9.16339
6.64	-5.16639	-6.62601
6.65	-5.23265	-4.04282
6.66	-5.27308	-1.42649
6.67	-5.28734	1.21004
6.68	-5.27524	3.85371
6.69	-5.2367	6.49133
6.7	-5.17179	9.10969
6.71	-5.08069	11.6956
6.72	-4.96374	14.2359
6.73	-4.82138	16.7178
6.74	-4.6542	19.1285
6.75	-4.46291	21.4556
6.76	-4.24836	23.687
6.77	-4.01149	25.8112
6.78	-3.75338	27.817
6.79	-3.47521	29.6937
6.8	-3.17827	31.4313
6.81	-2.86396	33.0204
6.82	-2.53375	34.4524
6.83	-2.18923	35.7192
6.84	-1.83204	36.8139
6.85	-1.4639	37.7299
6.86	-1.0866	38.4618
6.87	-0.701982	39.0051
6.88	-0.31193	39.3561
6.89	0.0816308	39.5121
6.9	0.476752	39.4713
6.91	0.871464	39.2329
6.92	1.26379	38.7972
6.93	1.65176	38.1653
6.94	2.03342	37.3394
6.95	2.40681	36.3227
6.96	2.77004	35.1193
6.97	3.12123	33.7343
6.98	3.45857	32.1736
6.99	3.78031	30.4443
7	4.08475	28.5542
7.01	4.3703	26.5118
7.02	4.63541	24.3267
7.03	4.87868	22.009
7.04	5.09877	19.5696
7.05	5.29447	17.0202
7.06	5.46467	14.373
7.07	5.6084	11.6407
7.08	5.72481	8.83647
7.09	5.81317	5.97407
7.1	5.87291	3.06748
7.11	5.90359	0.131029
7.12	5.9049	-2.82076
7.13	5.87669	-5.77321
7.14	5.81896	-8.71156
7.15	5.73184	-11.621
7.16	5.61563	-14.487
7.17	5.47076	-17.2948
7.18	5.29781	-20.0301
7.19	5.09751	-22.6791
7.2	4.87072	-25.2278
7.21	4.61844	-27.6632
7.22	4.34181	-29.9724
7.23	4.04209	-32.1433
7.24	3.72065	-34.1643
7.25	3.37901	-36.0247
7.26	3.01876	-37.7142
7.27	2.64162	-39.2236
7.28	2.24939	-40.5444
7.29	1.84394	-41.6691
7.3	1.42725	-42.591
7.31	1.00134	-43.3047
7.32	0.568295	-43.8053
7.33	0.130242	-44.0895
7.34	-0.310653	-44.1546
7.35	-0.752199	-43.9993
7.36	-1.19219	-43.6232
7.37	-1.62842	-43.0271
7.38	-2.05869	-42.2129
7.39	-2.48082	-41.1835
7.4	-2.89266	-39.9431
7.41	-3.29209	-38.4968
7.42	-3.67706	-36.8507
7.43	-4.04556	-35.0122
7.44	-4.39569	-32.9894
7.45	-4.72558	-30.7916
7.46	-5.0335	-28.4288
7.47	-5.31778	-25.912
7.48	-5.5769	-23.2532
7.49	-5.80944	-20.4647
7.5	-6.01408	-17.56
7.51	-6.18968	-14.5529
7.52	-6.33521	-11.4581
7.53	-6.44979	-8.29049
7.54	-6.5327	-5.0656
7.55	-6.58335	-1.79925
7.56	-6.60135	1.49243
7.57	-6.58642	4.7931
7.58	-6.53849	8.08631
7.59	-6.45763	11.3556
7.6	-6.34407	14.5844
7.61	-6.19823	17.7564
7.62	-6.02066	20.8555
7.63	-5.81211	23.8659
7.64	-5.57345	26.7719
7.65	-5.30573	29.5586
7.66	-5.01015	32.2115
7.67	-4.68803	34.7166
7.68	-4.34086	37.0606
7.69	-3.97026	39.231
7.7	-3.57795	41.2162
7.71	-3.16579	43.0051
7.72	-2.73574	44.588
7.73	-2.28986	45.9559
7.74	-1.8303	47.1008
7.75	-1.35929	48.016
7.76	-0.879129	48.6956
7.77	-0.392173	49.1352
7.78	0.0991791	49.3313
7.79	0.592492	49.2817
7.8	1.08531	48.9854
7.81	1.57516	48.4428
7.82	2.05959	47.6552
7.83	2.53614	46.6254
7.84	3.0024	45.3573
7.85	3.45597	43.8561
7.86	3.89453	42.1281
7.87	4.31581	40.1809
7.88	4.71762	38.023
7.89	5.09785	35.6642
7.9	5.45449	33.1152
7.91	5.78564	30.388
7.92	6.08952	27.4952
7.93	6.36448	24.4504
7.94	6.60898	21.2682
7.95	6.82166	17.9637
7.96	7.0013	14.5528
7.97	7.14683	11.0522
7.98	7.25735	7.47878
7.99	7.33214	3.85011
8	7.37064	0.184039
8.01	7.37248	-3.50128
8.02	7.33746	-7.18752
8.03	7.26559	-10.8563
8.04	7.15703	-14.489
8.05	7.01214	-18.0676
8.06	6.83146	-21.5736
8.07	6.61572	-24.9894
8.08	6.36583	-28.2972
8.09	6.08286	-31.4801
8.1	5.76806	-34.5216
8.11	5.42284	-37.4056
8.12	5.04879	-40.117
8.13	4.64762	-42.6414
8.14	4.2212	-44.9652
8.15	3.77155	-47.0758
8.16	3.30079	-48.9616
8.17	2.81118	-50.612
8.18	2.30506	-52.0176
8.19	1.78488	-53.1701
8.2	1.25318	-54.0625
8.21	0.712553	-54.6891
8.22	0.165662	-55.0454
8.23	-0.384792	-55.1282
8.24	-0.936074	-54.9358
8.25	-1.48543	-54.4678
8.26	-2.03011	-53.7251
8.27	-2.56736	-52.71
8.28	-3.09446	-51.4264
8.29	-3.60873	-49.8791
8.3	-4.10752	-48.0748
8.31	-4.58826	-46.021
8.32	-5.04847	-43.7269
8.33	-5.48574	-41.2026
8.34	-5.89777	-38.4598
8.35	-6.28237	-35.5109
8.36	-6.63748	-32.3697
8.37	-6.96117	-29.051
8.38	-7.25168	-25.5704
8.39	-7.50739	-21.9445
8.4	-7.72683	-18.1908
8.41	-7.90874	-14.3274
8.42	-8.05201	-10.373
8.43	-8.15574	-6.34704
8.44	-8.21921	-2.26917
8.45	-8.24191	1.84044
8.46	-8.2235	5.96139
8.47	-8.16389	10.0731
8.48	-8.06316	14.1551
8.49	-7.92161	18.1867
8.5	-7.73974	22.1475
8.51	-7.51826	26.0173
8.52	-7.25809	29.7765
8.53	-6.96033	33.4055
8.54	-6.62627	36.8857
8.55	-6.25741	40.1988
8.56	-5.85543	43.3275
8.57	-5.42215	46.2552
8.58	-4.9596	48.9663
8.59	-4.46994	51.4461
8.6	-3.95547	53.6811
8.61	-3.41866	55.6588
8.62	-2.86208	57.3681
8.63	-2.28839	58.7992
8.64	-1.7004	59.9434
8.65	-1.10097	60.7936
8.66	-0.493033	61.3441
8.67	0.120408	61.5906
8.68	0.736314	61.5304
8.69	1.35162	61.1622
8.7	1.96324	60.4864
8.71	2.5681	59.5048
8.72	3.16315	58.2207
8.73	3.74536	56.6392
8.74	4.31175	54.7665
8.75	4.85942	52.6106
8.76	5.38552	50.1809
8.77	5.88733	47.4881
8.78	6.36221	44.5445
8.79	6.80766	41.3634
8.8	7.22129	37.9595
8.81	7.60089	34.3489
8.82	7.94438	30.5485
8.83	8.24986	26.5763
8.84	8.51562	22.4513
8.85	8.74014	18.1935
8.86	8.92207	13.8235
8.87	9.06031	9.36242
8.88	9.15393	4.83227
8.89	9.20225	0.255303
8.9	9.20481	-4.34582
8.91	9.16135	-8.94823
8.92	9.07186	-13.5289
8.93	8.93658	-18.0648
8.94	8.75593	-22.5331
8.95	8.5306	-26.9111
8.96	8.26149	-31.1764
8.97	7.94972	-35.3071
8.98	7.59665	-39.282
8.99	7.20383	-43.0803
9	6.77303	-46.6822
9.01	6.30621	-50.0687
9.02	5.80552	-53.2218
9.03	5.2733	-56.1246
9.04	4.71205	-58.7613
9.05	4.12444	-61.1173
9.06	3.51327	-63.1795
9.07	2.88147	-64.9361
9.08	2.23211	-66.3769
9.09	1.56834	-67.4929
9.1	0.893414	-68.2771
9.11	0.210643	-68.7238
9.12	-0.476595	-68.8291
9.13	-1.16489	-68.5908
9.14	-1.85079	-68.0084
9.15	-2.53088	-67.083
9.16	-3.20171	-65.8175
9.17	-3.85988	-64.2167
9.18	-4.50205	-62.2868
9.19	-5.12492	-60.0357
9.2	-5.72528	-57.4733
9.21	-6.30001	-54.6106
9.22	-6.84611	-51.4606
9.23	-7.36072	-48.0376
9.24	-7.8411	-44.3572
9.25	-8.28467	-40.4367
9.26	-8.68904	-36.2943
9.27	-9.05198	-31.9498
9.28	-9.37148	-27.4238
9.29	-9.64571	-22.7381
9.3	-9.8731	-17.9152
9.31	-10.0522	-12.9787
9.32	-10.182	-7.95255
9.33	-10.2616	-2.86153
9.34	-10.2902	2.26925
9.35	-10.2675	7.41433
9.36	-10.1933	12.5481
